STATE,ZIPCODE,ORIGBAL,CURBAL,ASOFDATE,ORIGDATE,FPDATE,MTDATE,ORIGTERM,STDRTM,SEASON,RATE,SFEE,PMI_COST,LOANTYPE,BALLOON,RATETYPE,ARMTYPE,LIENPOS,Original LTV,Current LTV,Combined LTV,PMI_FLAG,PMICODE,PMI_PCT,FICO,LOANPURP,OWNOCC,LIMDOC,PROPTYPE,PRPAYPEN,Hard_Prepayment_(months),Soft_Prepayment_(months),DTI,IOFLAG,IOTERM
OH,44408,"268,700.00","267,967.31",20070601,20070227,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,88.39,88.15,88.39,Y,17,25,699,R,P,SS,SF,0,0,0,38.137,N,0
OH,43220,"177,200.00","176,692.94",20070601,20070227,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,80,79.77,100,N,,0,695,P,P,L,2-4F,0,0,0,35.116,N,0
OH,44310,"67,500.00","67,409.28",20070601,20070312,20070501,20370401,360,358,2,8.01,0.25,0.64,C,N,F,F,1,90,89.88,90,Y,17,25,817,P,I,L,SF,0,0,0,38.93,N,0
OH,44512,"120,000.00","119,782.39",20070601,20070306,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,75.95,75.81,91.77,N,,0,649,R,P,L,SF,0,0,0,37.025,N,0
OH,44135,"100,932.00","100,756.25",20070601,20070307,20070501,20370401,360,358,2,6.75,0.25,0,C,N,F,F,1,86.27,86.12,96.1,Y,11,25,667,R,P,S,SF,0,0,0,35.634,N,0
OH,43619,"66,500.00","66,408.16",20070601,20070319,20070501,20370401,360,358,2,7.875,0.25,0,C,N,F,F,1,95,94.87,95,Y,13,30,681,P,S,S,SF,0,0,0,41.682,N,0
OH,44144,"52,200.00","52,112.03",20070601,20070313,20070501,20370401,360,358,2,6.875,0.25,0,C,N,F,F,1,90,89.85,90,Y,13,25,751,P,I,S,SF,0,0,0,43.36,N,0
OH,45040,"160,000.00","159,723.71",20070601,20070316,20070501,20370401,360,358,2,6.75,0.25,0,C,N,F,F,1,71.11,70.99,95,N,,0,738,R,I,L,SF,0,0,0,34.324,N,0
OH,45103,"196,000.00","196,000.00",20070601,20070320,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,80,80,100,N,,0,817,P,P,S,SF,0,0,0,40.881,Y,120
OK,74136,"52,000.00","51,999.98",20070601,20061102,20061201,20361101,360,353,7,8.875,0.25,0.57,C,N,F,F,1,100,100,100,Y,24,40,719,C,P,F,C,0,0,0,7.35,Y,120
OK,74959,"252,000.00","251,269.54",20070601,20070202,20070401,20370301,360,357,3,6.375,0.25,0,C,N,F,F,1,80,79.77,80,N,,0,723,R,P,S,SF,0,0,0,37.33,N,0
OK,74011,"121,600.00","117,354.24",20070601,20040203,20040401,20340301,360,321,39,7.22,0.5,0,C,N,F,F,1,95,91.68,95,Y,1,30,633,P,P,S,SF,0,0,0,50,N,0
OK,73401,"58,708.00","58,201.13",20070601,20060621,20060801,20360701,360,349,11,7.375,0.5,0,C,N,F,F,1,79.87,79.19,79.87,N,,0,672,P,I,S,SF,0,0,0,26,N,0
OK,73117,"53,200.00","50,436.87",20070601,20021118,20021218,20321118,360,305,55,6.99,0.25,0,C,N,F,F,1,80,75.84,80,N,,0,682,P,P,F,SF,0,0,0,44,N,0
OK,74953,"88,000.00","86,119.65",20070601,20041029,20041203,20341103,360,329,31,8.2,0.25,0,C,N,F,F,1,70.4,68.9,70.4,N,,0,639,R,P,F,SF,0,0,0,21,N,0
OR,97368,"500,000.00","500,000.00",20070601,20060804,20061001,20360901,360,351,9,8.5,0.25,0,C,N,F,F,1,62.5,62.5,62.5,N,,0,669,C,P,N,SF,0,0,0,0,Y,120
OR,97355,"124,900.00","124,709.34",20070601,20070316,20070501,20370401,360,358,2,7.375,0.25,0,C,N,F,F,1,75.74,75.63,75.74,N,,0,789,P,I,N,2-4F,0,0,0,0,N,0
OR,97022,"276,000.00","275,599.21",20070601,20070305,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,80,79.88,95,N,,0,755,P,I,NR,SF,0,0,0,0,N,0
OR,97106,"140,000.00","140,000.00",20070601,20070306,20070501,20370401,360,358,2,7.25,0.25,0,C,N,F,F,1,68.29,68.29,68.29,N,,0,692,C,P,N,SF,0,0,0,0,Y,120
OR,97140,"306,850.00","306,052.94",20070601,20070221,20070401,20370301,360,357,3,6.75,0.25,0,C,N,F,F,1,95,94.75,95,Y,13,30,664,R,P,S,SF,0,0,0,27.348,N,0
OR,97068,"279,440.00","278,678.01",20070601,20070216,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,80,79.78,95,N,,0,727,R,P,S,SF,0,0,0,25.993,N,0
OR,97914,"71,250.00","70,927.67",20070601,20070228,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,95,94.57,95,Y,11,30,732,P,P,N,SF,0,0,0,0,N,0
OR,97080,"267,000.00","266,444.86",20070601,20070308,20070501,20370401,360,358,2,6.25,0.25,0,C,N,F,F,1,81.9,81.73,81.9,Y,12,12,784,C,P,N,PUD,0,0,0,0,N,0
OR,97405,"845,000.00","843,468.09",20070601,20070321,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,63.77,63.66,63.77,N,,0,753,C,P,S,SF,0,0,0,41.5,N,0
OR,97007,"430,000.00","429,601.74",20070601,20070413,20070601,20370501,360,359,1,6.375,0.25,0,C,N,F,F,1,50,49.95,50,N,,0,736,R,P,F,SF,0,0,0,40.55,N,0
OR,97219,"1,417,500.00","1,416,187.11",20070601,20070326,20070601,20370501,360,359,1,6.375,0.25,0,C,N,F,F,1,75,74.93,90,N,,0,789,P,P,F,SF,0,0,0,26.77,N,0
OR,97526,"208,000.00","208,000.00",20070601,20070523,20070701,20370601,360,360,0,6,0.25,0,C,N,F,F,1,61.18,61.18,61.18,N,,0,777,R,P,F,SF,0,0,0,46.42,N,0
PA,15061,"79,900.00","75,992.64",20070601,20031003,20031101,20331001,360,316,44,6.2,0.5,0,C,N,F,F,1,66.64,63.38,66.64,N,,0,647,P,P,S,C,0,0,0,40,N,0
PA,15205,"67,500.00","64,642.21",20070601,20040319,20040501,20340401,360,322,38,5.965,0.5,0,C,N,F,F,1,75,71.82,75,N,,0,652,P,I,S,2-4F,0,0,0,38,N,0
PA,19610,"182,400.00","176,437.85",20070601,20040820,20041001,20340901,360,327,33,6.5,0.5,0,C,N,F,F,1,95,91.89,95,Y,12,30,679,P,P,S,SF,0,0,0,31,N,0
PA,19083,"66,400.00","64,223.53",20070601,20040930,20041101,20341001,360,328,32,6.34,0.5,0,C,N,F,F,1,80,77.38,80,N,,0,759,P,P,S,C,0,0,0,34,N,0
PA,16508,"60,000.00","57,733.97",20070601,20050615,20050801,20350701,360,337,23,6.5,0.5,0,C,N,F,F,1,100,96.22,100,Y,12,35,635,P,P,S,SF,0,0,0,34,N,0
PA,15235,"69,500.00","68,002.25",20070601,20050519,20050701,20350601,360,336,24,6.875,0.5,0,C,N,F,F,1,79.98,78.25,79.98,N,,0,701,P,P,N,SF,0,0,0,0,N,0
PA,17602,"72,200.00","71,542.49",20070601,20060605,20060801,20360701,360,349,11,7.1,0.5,0,C,N,F,F,1,95,94.13,95,Y,12,30,677,P,I,S,SF,0,0,0,34,N,0
PA,19111,"120,000.00","118,499.42",20070601,20060330,20060501,20360401,360,346,14,6.75,0.5,0,C,N,F,F,1,80,79,80,N,,0,646,P,I,S,2-4F,0,0,0,21,N,0
PA,18428,"152,560.00","149,809.01",20070601,20060403,20060601,20360501,360,347,13,6.875,0.5,0,C,N,F,F,1,80,78.56,80,N,,0,628,P,P,S,SF,0,0,0,14,N,0
PA,19123,"116,000.00","114,719.58",20070601,20060428,20060601,20360501,360,347,13,7,0.5,0,C,N,F,F,1,74.84,74.01,74.84,N,,0,650,P,P,S,C,0,0,0,40,N,0
PA,16434,"109,400.00","108,276.78",20070601,20060512,20060701,20360601,360,348,12,7.125,0.5,0,C,N,F,F,1,98.56,97.55,98.56,Y,12,35,655,P,P,S,SF,0,0,0,38,N,0
PA,18702,"49,500.00","49,169.21",20070601,20060802,20061001,20360901,360,351,9,7.625,0.5,0,C,N,F,F,1,85.34,84.77,85.34,Y,12,25,738,P,I,S,2-4F,0,0,0,31,N,0
PA,18634,"70,000.00","69,532.22",20070601,20060802,20061001,20360901,360,351,9,7.625,0.5,0,C,N,F,F,1,82.84,82.29,82.84,Y,1,12,738,P,I,S,2-4F,0,0,0,30,N,0
PA,15801,"63,000.00","62,609.17",20070601,20060810,20061001,20360901,360,351,9,8,0.5,0,C,N,F,F,1,90,89.44,90,Y,1,25,653,P,I,SS,SF,0,0,0,36,N,0
PA,15237,"151,920.00","148,340.98",20070601,20050801,20050901,20350801,360,338,22,5.89,0.25,0,C,N,F,F,1,80,78.12,80,N,,0,764,P,P,F,SF,0,0,0,43,N,0
PA,18202,"69,600.00","67,748.80",20070601,20040930,20041101,20341001,360,328,32,7.54,0.25,0,C,N,F,F,1,80,77.87,80,N,,0,653,P,P,F,SF,0,0,0,18,N,0
PA,17970,"96,000.00","94,016.14",20070601,20050818,20051001,20350901,360,339,21,6.34,0.25,0,C,N,F,F,1,80,78.35,80,N,,0,689,R,P,F,SF,0,0,0,42,N,0
PA,18411,"151,440.00","141,598.32",20070601,20020901,20021001,20320901,360,303,57,7.35,0.25,0,C,N,F,F,1,80,74.8,80,N,,0,678,C,P,F,SF,0,0,0,38,N,0
PA,19141,"54,400.00","52,799.38",20070601,20040430,20040601,20340501,360,323,37,7.85,0.25,0,C,N,F,F,1,80,77.65,80,N,,0,686,P,P,F,2-4F,0,0,0,40,N,0
PA,17603,"82,400.00","78,010.76",20070601,20040325,20040501,20340401,360,322,38,5.6,0.25,0,C,N,F,F,1,80,75.74,80,N,,0,635,P,P,F,SF,0,0,0,27,N,0
PA,15106,"162,800.00","159,891.20",20070601,20050831,20051006,20350906,360,339,21,6.84,0.25,0,C,N,F,F,1,80,78.57,80,N,,0,718,R,P,F,SF,0,0,0,37,N,0
PA,18334,"252,130.00","251,537.62",20070601,20070212,20070401,20370301,360,357,3,8.125,0.25,0,C,N,F,F,1,95,94.78,95,Y,12,30,694,P,P,S,SF,0,0,0,38.604,N,0
PA,17339,"417,000.00","416,018.18",20070601,20070223,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,73.81,73.64,89.99,N,,0,716,P,P,S,PUD,0,0,0,32.845,N,0
PA,18324,"205,600.00","205,172.71",20070601,20070212,20070401,20370301,360,357,3,7.875,0.25,0,C,N,F,F,1,94.97,94.77,94.97,Y,6,30,770,P,P,S,PUD,0,0,0,0,N,0
PA,16101,"78,675.00","78,498.73",20070601,20070222,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,75,74.83,75,N,,0,710,P,P,S,C,0,0,0,0,N,0
PA,18328,"182,979.00","182,969.23",20070601,20070306,20070501,20370401,360,358,2,7.75,0.25,0.82,C,N,F,F,1,95,94.99,95,Y,6,30,652,P,P,S,PUD,0,0,0,0,Y,120
PA,19143,"180,000.00","179,616.38",20070601,20070220,20070401,20370301,360,357,3,7.75,0.25,0,C,N,F,F,1,90,89.81,90,Y,11,25,788,P,I,S,2-4F,0,0,0,36.302,N,0
PA,19151,"139,500.00","139,202.70",20070601,20070220,20070401,20370301,360,357,3,7.75,0.25,0,C,N,F,F,1,90,89.81,90,Y,11,25,788,P,I,S,2-4F,0,0,0,37.966,N,0
PA,15214,"104,000.00","103,772.73",20070601,20070216,20070401,20370301,360,357,3,7.625,0.25,0,C,N,F,F,1,75.36,75.2,75.36,N,,0,727,C,I,S,SF,0,0,0,0,N,0
PA,17740,"80,000.00","79,792.19",20070601,20070228,20070401,20370301,360,357,3,6.75,0.25,0,C,N,F,F,1,30.77,30.69,30.77,N,,0,798,P,P,S,SF,0,0,0,0,N,0
PA,18049,"189,810.00","189,363.09",20070601,20070227,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,90,89.79,90,Y,13,25,662,P,P,N,SF,0,0,0,0,N,0
PA,19027,"247,500.00","246,887.81",20070601,20070228,20070401,20370301,360,357,3,7,0.25,0,C,N,F,F,1,90,89.78,90,Y,11,25,710,P,P,SS,SF,0,0,0,43.162,N,0
PA,19020,"128,250.00","128,039.11",20070601,20070309,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,95,94.84,95,Y,12,30,691,P,P,S,C,0,0,0,33.673,N,0
PA,17112,"151,000.00","150,578.18",20070601,20070227,20070401,20370301,360,357,3,6.375,0.25,0,C,N,F,F,1,76.26,76.05,76.26,N,,0,769,C,P,S,SF,0,0,0,0,N,0
PA,18976,"372,000.00","372,000.00",20070601,20070306,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,83.6,83.6,83.6,Y,12,12,658,C,P,F,SF,0,0,0,38.084,Y,120
PA,17214,"348,000.00","348,000.00",20070601,20070316,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,80,80,80,N,,0,801,P,P,N,SF,0,0,0,0,Y,120
PA,17070,"137,250.00","137,029.83",20070601,20070320,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,94.98,94.83,94.98,Y,11,30,742,P,P,S,PUD,0,0,0,0,N,0
PA,18102,"180,000.00","179,736.79",20070601,20070319,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,90,89.87,90,Y,11,25,741,P,I,F,2-4F,0,0,0,39.616,N,0
PA,15340,"66,800.00","66,700.53",20070601,20070316,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,80,79.88,100,N,,0,701,P,P,L,2-4F,0,0,0,40.755,N,0
PA,15221,"34,850.00","34,850.00",20070601,20070517,20070701,20370601,360,360,0,8.125,0.25,0,C,N,F,F,1,85,85,85,Y,11,25,670,P,I,S,SF,0,0,0,24.72,N,0
PA,19038,"600,000.00","600,000.00",20070601,20070523,20070701,20370601,360,360,0,5.875,0.25,0,C,N,F,F,1,66.67,66.67,66.67,N,,0,735,P,P,F,SF,0,0,0,31.85,N,0
PA,19438,"502,113.00","502,113.00",20070601,20070328,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,80,80,95,N,,0,694,P,P,NR,SF,0,0,0,0,Y,120
PA,15301,"95,600.00","95,239.88",20070601,20061115,20070101,20361201,360,354,6,7.625,0.25,0,C,N,F,F,1,80,79.7,100,N,,0,684,P,P,N,SF,0,0,0,0,Y,120
PA,19150,"96,000.00","95,639.27",20070601,20061212,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,80,79.7,100,N,,0,659,P,P,F,SF,0,0,0,31.56,N,0
PA,16866,"68,250.00","67,930.61",20070601,20061211,20070201,20370101,360,355,5,6.75,0.25,0,C,N,F,F,1,65,64.7,90,N,,0,698,C,P,N,SF,0,0,0,0,N,0
RI,2885,"270,000.00","270,000.00",20070601,20061222,20070201,20370101,360,355,5,8.3,0.25,0.79,C,N,F,F,1,100,100,100,Y,11,40,705,P,P,SS,SF,0,0,0,42.38,Y,60
RI,2905,"236,000.00","235,582.41",20070601,20070316,20070501,20370401,360,358,2,6.625,0.25,0,C,N,F,F,1,68.41,68.28,68.41,N,,0,689,C,P,S,2-4F,0,0,0,33.22,N,0
RI,2908,"115,750.00","115,554.94",20070601,20070308,20070501,20370401,360,358,2,6.875,0.25,0,C,N,F,F,1,47.24,47.17,47.24,N,,0,677,R,P,S,SF,0,0,0,39.46,N,0
RI,2863,"264,000.00","259,228.45",20070601,20051021,20051117,20351017,360,340,20,6.49,0.25,0,C,N,F,F,1,80,78.55,80,N,,0,756,C,P,F,2-4F,0,0,0,45,N,0
RI,2838,"231,000.00","230,688.97",20070601,20070306,20070501,20370401,360,358,2,8,0.25,0,C,N,F,F,1,70,69.91,70,N,,0,771,C,I,S,2-4F,0,0,0,0,N,0
RI,2919,"285,000.00","284,098.59",20070601,20070221,20070401,20370301,360,357,3,6,0.25,0,C,N,F,F,1,75,74.76,75,N,,0,664,C,P,S,SF,0,0,0,0,N,0
RI,2889,"336,300.00","335,704.94",20070601,20070316,20070501,20370401,360,358,2,6.625,0.25,0,C,N,F,F,1,95,94.83,95,Y,11,30,703,R,P,S,SF,0,0,0,47.366,N,0
RI,2879,"252,000.00","252,000.00",20070601,20070312,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,80,80,95,N,,0,740,R,P,S,SF,0,0,0,0,Y,120
RI,2864,"536,000.00","535,491.43",20070601,20070427,20070601,20370501,360,359,1,6.25,0.25,0,C,N,F,F,1,75.71,75.63,75.71,N,,0,776,P,P,F,SF,0,0,0,47.13,N,0
RI,2882,"944,000.00","944,000.00",20070601,20070518,20070701,20370601,360,360,0,6.375,0.25,0,C,N,F,F,1,73.46,73.46,73.46,N,,0,799,R,S,F,SF,0,0,0,13.47,N,0
SC,29440,"123,000.00","122,371.00",20070601,20061115,20070101,20361201,360,354,6,6.875,0.25,0,C,N,F,F,1,39.05,38.85,39.05,N,,0,649,C,P,S,SF,0,0,0,29.63,N,0
SC,29406,"101,900.00","101,378.87",20070601,20061130,20070101,20361201,360,354,6,6.875,0.25,0.41,C,N,F,F,1,100,99.49,100,Y,11,40,745,P,P,F,PUD,0,0,0,40.25,N,0
SC,29906,"159,500.00","159,500.00",20070601,20070102,20070201,20370101,360,355,5,8.55,0.25,0.79,C,N,F,F,1,100,100,100,Y,11,40,719,P,P,SS,SF,0,0,0,39.06,Y,60
SC,29036,"94,800.00","94,768.31",20070601,20070108,20070301,20370201,360,356,4,6.375,0.25,0,C,N,F,F,1,80,79.97,100,N,,0,696,P,P,F,PUD,0,0,0,41.5,Y,60
SC,29229,"67,300.00","66,877.96",20070601,20070302,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,40.23,39.97,40.23,N,,0,749,P,P,F,PUD,0,0,0,33.83,N,0
SC,29483,"172,000.00","172,000.00",20070601,20070201,20070401,20370301,360,357,3,6.375,0.25,0,C,N,F,F,1,80,80,80,N,,0,682,P,P,S,PUD,0,0,0,33.68,Y,120
SC,29072,"178,320.00","178,320.00",20070601,20070312,20070501,20370401,360,358,2,8,0.25,0,C,N,F,F,1,80,80,100,N,,0,709,P,P,N,PUD,0,0,0,0,Y,60
SC,29445,"186,898.00","186,248.88",20070601,20070125,20070301,20370201,360,356,4,6.75,0.25,0,C,N,F,F,1,80,79.72,100,N,,0,750,P,P,F,PUD,0,0,0,46.04,N,0
SC,29715,"206,400.00","205,971.05",20070601,20070222,20070401,20370301,360,357,3,7.875,0.25,0,C,N,F,F,1,80,79.83,100,N,,0,768,C,P,S,SF,0,0,0,44.82,N,0
SC,29715,"116,500.00","116,016.50",20070601,20070227,20070401,20370301,360,357,3,8.4,0.25,0.76,C,N,F,F,1,100,99.58,100,Y,24,40,675,P,P,F,PUD,0,0,0,0,Y,60
SC,29550,"100,000.00","99,758.67",20070601,20070226,20070401,20370301,360,357,3,7.125,0.25,0,C,N,F,F,1,80,79.81,100,N,,0,696,C,P,F,SF,0,0,0,35.56,N,0
SC,29209,"91,550.00","91,334.42",20070601,20070227,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,77.58,77.4,92.59,N,,0,695,R,P,F,PUD,0,0,0,41.307,N,0
SC,29501,"52,000.00","51,317.28",20070601,20060331,20060501,20360401,360,346,14,6.625,0.5,0,C,N,F,F,1,80,78.95,80,N,,0,683,P,P,S,2-4F,0,0,0,30,N,0
SC,29579,"165,600.00","164,014.33",20070601,20060607,20060801,20360701,360,349,11,6.84,0.5,0,C,N,F,F,1,90,89.14,90,Y,12,25,630,P,P,S,PUD,0,0,0,27,N,0
SC,29715,"173,828.00","172,512.04",20070601,20060630,20060801,20360701,360,349,11,8.04,0.5,0,C,N,F,F,1,84.59,83.95,84.59,Y,1,12,648,P,P,S,PUD,0,0,0,0,N,0
SC,29576,"81,900.00","81,352.69",20070601,20060801,20061001,20360901,360,351,9,7.625,0.5,0,C,N,F,F,1,84.43,83.87,84.43,Y,12,12,627,P,I,S,PUD,0,0,0,39,N,0
SC,29642,"97,600.00","95,872.37",20070601,20050909,20051014,20350914,360,339,21,6.89,0.25,0,C,N,F,F,1,80,78.58,80,N,,0,683,R,P,L,SF,0,0,0,6,N,0
SC,29527,"70,000.00","65,750.22",20070601,20030305,20030405,20330305,360,309,51,5.7,0.25,0,C,N,F,F,1,80,75.14,80,N,,0,749,P,P,F,SF,0,0,0,31,N,0
SC,29572,"102,600.00","102,600.00",20070601,20070208,20070401,20370301,360,357,3,7.75,0.25,0.82,C,N,F,F,1,90,90,90,Y,6,25,673,P,S,SS,C,0,0,0,41.188,Y,120
SC,29672,"124,800.00","124,411.34",20070601,20070228,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,80,79.75,100,N,,0,762,P,P,F,SF,0,0,0,41.132,N,0
SC,29642,"263,625.00","263,625.00",20070601,20070301,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,75,75,100,N,,0,738,P,P,F,SF,0,0,0,43.01,Y,120
SC,29201,"144,000.00","144,000.00",20070601,20061221,20070201,20370101,360,355,5,6.125,0.25,0,C,N,F,F,1,90,90,90,Y,11,25,675,R,I,F,SF,0,0,0,31.09,Y,120
SC,29566,"189,153.00","189,153.00",20070601,20070316,20070501,20370401,360,358,2,7.375,0.25,0,C,N,F,F,1,90,90,90,Y,11,25,697,P,I,S,PUD,0,0,0,0,Y,120
SC,29488,"70,400.00","70,400.00",20070601,20070320,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,80,80,80,N,,0,765,C,I,S,SF,0,0,0,0,Y,120
SC,29482,"750,000.00","750,000.00",20070601,20070518,20070701,20370601,360,360,0,6.5,0.25,0,C,N,F,F,1,34.09,34.09,34.09,N,,0,758,R,P,S,SF,0,0,0,34.12,N,0
SC,29205,"64,000.00","64,000.00",20070601,20070516,20070701,20370601,360,360,0,7.5,0.25,0,C,N,F,F,1,57.66,57.66,57.66,N,,0,740,R,I,NR,SF,0,0,0,0,N,0
SC,29910,"170,000.00","170,000.00",20070601,20070529,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,73.91,73.91,80.89,N,,0,772,R,S,F,PUD,0,0,0,28.69,N,0
SC,29860,"155,000.00","153,679.42",20070601,20061113,20070101,20361201,360,354,6,6.75,0.25,0,C,N,F,F,1,67.39,66.82,76.01,N,,0,761,C,P,N,SF,0,0,0,0,N,0
SD,57701,"60,000.00","59,518.96",20070601,20060714,20060901,20360801,360,350,10,7.25,0.25,0,C,N,F,F,1,54.05,53.62,54.05,N,,0,782,C,P,S,SF,0,0,0,0,N,0
SD,57702,"92,625.00","91,882.42",20070601,20060728,20060901,20360801,360,350,10,7.25,0.25,0,C,N,F,F,1,95,94.24,95,Y,6,30,702,P,P,S,SF,0,0,0,0,N,0
SD,57701,"155,000.00","153,885.06",20070601,20060816,20061001,20360901,360,351,9,7.25,0.25,0,C,N,F,F,1,68.74,68.24,68.74,N,,0,786,C,P,S,SF,0,0,0,0,N,0
TN,38501,"122,200.00","121,961.43",20070601,20070330,20070501,20370401,360,358,2,7.325,0.25,0.49,C,N,F,F,1,100,99.8,100,Y,24,40,749,P,P,S,SF,0,0,0,53.5,N,0
TN,38506,"289,750.00","289,750.00",20070601,20070419,20070601,20370501,360,359,1,7.975,0.25,0.62,C,N,F,F,1,100,100,100,Y,24,40,725,P,S,S,SF,0,0,0,40.69,Y,60
TN,38134,"139,200.00","139,080.15",20070601,20070427,20070601,20370501,360,359,1,6.75,0.25,0,C,N,F,F,1,80,79.93,100,N,,0,680,P,P,S,SF,0,0,0,33.43,N,0
TN,38019,"99,500.00","95,494.46",20070601,20040130,20040301,20340201,360,320,40,6.5,0.5,0,C,N,F,F,1,100,95.97,100,Y,12,35,654,R,P,F,SF,0,0,0,30,N,0
TN,38016,"136,000.00","130,772.62",20070601,20040721,20040901,20340801,360,326,34,6.25,0.5,0,C,N,F,F,1,80,76.93,80,N,,0,676,P,P,S,SF,0,0,0,44,N,0
TN,38580,"65,550.00","64,065.81",20070601,20050516,20050701,20350601,360,336,24,6.625,0.5,0,C,N,F,F,1,95,92.85,95,Y,12,30,630,P,P,S,SF,0,0,0,37,N,0
TN,38555,"70,500.00","68,794.65",20070601,20050520,20050701,20350601,360,336,24,6.25,0.5,0,C,N,F,F,1,99.3,96.89,99.3,Y,12,35,744,C,P,F,SF,0,0,0,42,N,0
TN,37069,"134,000.00","131,204.23",20070601,20060608,20060801,20360701,360,349,11,7.625,0.5,0,C,N,F,F,1,79.76,78.1,79.76,N,,0,680,P,P,SS,C,0,0,0,10,N,0
TN,37618,"152,000.00","151,031.30",20070601,20060804,20061001,20360901,360,351,9,7.875,0.5,0,C,N,F,F,1,89.41,88.84,89.41,Y,12,25,755,P,P,SS,SF,0,0,0,36,N,0
TN,37921,"80,000.00","76,572.91",20070601,20021025,20021201,20321101,360,305,55,8.2,0.25,0,C,N,F,F,1,80,76.57,80,N,,0,638,R,P,F,SF,0,0,0,42,N,0
TN,37914,"124,400.00","118,064.15",20070601,20030522,20030701,20330601,360,312,48,6.325,0.25,0,C,N,F,F,1,80,75.93,80,N,,0,666,P,P,F,SF,0,0,0,51,N,0
TN,37354,"77,600.00","75,205.97",20070601,20041102,20041202,20341102,360,329,31,6.39,0.25,0,C,N,F,F,1,80,77.53,80,N,,0,639,P,P,F,SF,0,0,0,37,N,0
TN,37410,"46,800.00","46,775.10",20070601,20070419,20070601,20370501,360,359,1,9.125,0.25,0.69,C,N,F,F,1,90,89.95,90,Y,24,30,698,R,I,S,2-4F,0,0,0,14.29,N,0
TN,37410,"46,800.00","46,775.10",20070601,20070419,20070601,20370501,360,359,1,9.125,0.25,0.69,C,N,F,F,1,90,89.95,90,Y,24,30,698,R,I,S,2-4F,0,0,0,14.29,N,0
TN,37129,"100,000.00","99,854.78",20070601,20070302,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,73.53,73.42,73.53,N,,0,776,C,I,S,2-4F,0,0,0,0,N,0
TN,37321,"78,000.00","77,884.30",20070601,20070213,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,57.52,57.44,84.99,N,,0,663,R,P,S,SF,0,0,0,43.32,Y,120
TN,37865,"176,500.00","176,074.81",20070601,20070223,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,89.14,88.93,89.14,Y,6,25,723,C,P,SS,SF,0,0,0,36.829,N,0
TN,37329,"36,000.00","36,000.00",20070601,20070321,20070501,20370401,360,358,2,7.25,0.25,0,C,N,F,F,1,90,90,90,Y,11,25,807,P,I,S,SF,0,0,0,28.763,Y,120
TN,37862,"165,490.00","165,490.00",20070601,20070521,20070701,20370601,360,360,0,6.375,0.25,0,C,N,F,F,1,65,65,65,N,,0,739,C,S,S,PUD,0,0,0,43.87,N,0
TN,37064,"135,200.00","135,200.00",20070601,20061214,20070201,20370101,360,355,5,8.5,0.25,0,C,N,F,F,1,80,80,95,N,,0,776,P,I,S,SF,0,0,0,0,Y,120
TN,37932,"228,000.00","227,099.89",20070601,20061215,20070201,20370101,360,355,5,7.25,0.25,0,C,N,F,F,1,80,79.68,100,N,,0,711,P,S,S,SF,0,0,0,31.86,N,0
TX,78615,"176,250.00","175,412.46",20070601,20061205,20060101,20351201,360,354,6,7.25,0.25,0,C,N,F,F,1,73.44,73.09,73.44,N,,0,695,R,I,S,SF,0,0,0,34.98,N,0
TX,76209,"119,000.00","118,610.71",20070601,20070125,20070301,20370201,360,356,4,8.75,0.25,0.69,C,N,F,F,1,100,99.67,100,Y,24,40,697,R,P,S,SF,0,0,0,44.62,N,0
